4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,1.27E-01
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,1.19E-01
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,1.20E-01
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,8.89E-02
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,8.97E-02
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,6.58E-02
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,7.09E-02
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,8.44E-02
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,9.62E-02
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,1.00E-01
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,1.31E-01
4.78E-01,1.87E-01,1.25E-01,1.40E-01,6.99E-02,1.25E-01
